orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
156943919287875,3034933556,13680510978,1703585077,1,574097757,423318317,"Skin Suitability:harap sesuai

Penghantaran cepat.barang dibalut dengan kemas.kotak n bekas cantik.",5,,,Serum + Moisturizer
134925091269377,3034933556,11295766958,1681718428,1,63103629,423318317,"Absorption:tak Cuba lagi
Skin Suitability:tak Cuba lagi

Fast delivery.good packaging.belum Cuba lagi.tak pasti sesuai @ tidak",5,,,Coalface Soap
98282696577197,3034933556,7494180612,1644909238,1,99124173,423318317,Seller is really good..helps me a lot and overall everything is good❤️delivery is fast also,5,,,HoneyGlo + Free Mitt
111732187112778,3034933556,9031092962,1658337440,1,48436500,423318317,Bungkusan dia tebal tk kemek kotak ni.. Penghantaran pn laju will repeat soon,5,,,Coalface Soap
158163308289613,3034933556,13846220696,1704972606,1,124213402,423318317,Barang dah sampai dalam keadaan baik wrapping bagus tebal. Thank you. Belum ada kesan lagi baru plai.,5,,,Serum + Moisturizer
104176207315120,3034933556,8165728203,1650702866,1,76953025,423318317,"Secured packaging! Bubble wrap tebal, kotak tak kemek, wipes tak bocor.",5,,,HoneyGlo + Free Mitt
100325387668580,3034933556,7693624833,1646724128,1,112585759,423318317,"Absorption:good
Skin Suitability:both me and my mum really suitable with the soap

selamat sampai and thank you so much for the free gift 🥰🥰",5,,,Kaymem 1 Box
90321263303460,3034933556,6620785999,1637110135,1,77541142,423318317,"Ordered = 11/11
Received = 15/11

Barang sampai dalam keadaan baik. Takde kemek sebab seller double wrap. Happy sebab memang harap nak dapat sikat as free gift hahaha. Tak sabar nak tgk hasil macam mana nanti. Thank you seller :)",5,,,Skintella Moisturzer
153978254265181,3034933556,13313278447,1700748917,1,50454314,423318317,Belum try and packaging well🌟 first time nak guna kaymen hehe😘 but seller i hope you guys boleh perbaiki cara respond kepada buyer sebab i chat dah 4 hari baru reply itu pun sikit je hmmmm tapi it's okayh barang pun dah sampai puas hati thank you💗,5,,,Serum + Moisturizer
90263559114871,3034933556,6599429581,1636968278,1,147042031,423318317,Received my item in a good condition. Trusted seller and thank you for the cute free gift!,5,,,Skintella Serum
151596490231418,3034933556,13238089110,1700187042,1,13627596,423318317,saya suka sangat Kayman! baru discover this product and best ❤️❤️❤️ paling best thisss set sbb boleh buat double cleanse. thanks fast delivery too,5,,,Cleansing SHERBET
113112268139073,3034933556,9165848574,1659610411,1,421696544,423318317,"thank you fast delivery tak sabar nak pakai, yang serum nak masuk botol ke 6 tapi toner baru sec bottle alhamdulillah suits well dengan my face nanti boleh repeat sini je 🫰🏻",5,,,Hyalumelon Toner
140424549263769,3034933556,11764907332,1686967678,1,273607133,423318317,"Skin Suitability:loveeee! This is my 2nd purchase & its really suit my skin.
Absorption:good",5,,,NEW Coalberry
125389719173291,3034933556,10392876028,1671858794,1,204237845,423318317,"Skin Suitability:good good
Absorption:good good

banyak kali repeat sudah, soap ni mmg bagus",5,good good,good good,Coalface Soap
90303398244642,3034933556,6575246978,1636802156,1,115704901,423318317,this is my 5th bottle of kayman essence sebab best sangat!! anyway delivery cepat gila and cutee free gift! thank you seller ❤️,5,,,Rosa Glow Essence
98551036394743,3034933556,7572278315,1645622309,1,47455430,423318317,"Skin Suitability:my skin genting better
Absorption:so good

1st pakai dua benda ni dah nak seminggu pakai jerawat cepat kecut and my skin getting better la😍will repurchase maybe",5,my skin genting better,so good,Travel Serum 1.0
104110601275122,3034933556,8179739460,1650810603,1,305744826,423318317,"Skin Suitability:10/10
Absorption:10/10

Kali ketiga repeat order kat shopee yg sama. Packaging 10000/1000. Kotak pun tkda calar sikit. Delivery pun cepat.",5,10/10,10/10,Skintella Moisturzer
117971931270719,3034933556,9696926504,1664531047,1,119445334,423318317,"Absorption:good
Skin Suitability:good

Restock produk Kayman...dah botol kedua pakai so far macam okay",5,,,HoneyGlo Exfoliant
124615129284005,3034933556,10327786354,1671189915,1,81017485,423318317,"packaging very secureeee. fast delivery!!!! also dapat free kaymem sebab purchase rm100+ sempena 12/12, thank you so much ❤️",5,,,Cleanser + Serum
118142233249458,3034933556,9704792348,1664615263,1,99171675,423318317,"Skin Suitability:sgt bgus

mohler kita back to basic ! btw delivery superb sgt laju",5,,,Coalface Soap
136960147228541,3034933556,11630176339,1685575131,1,211705452,423318317,"Skin Suitability:All type
Absorption:Good

Kayman beauty coalface soap is a very good product suitable for most skin type.",5,All type,Good,Skintella Moisturzer
134695809234367,3034933556,11294877623,1681712525,1,28906425,423318317,"Absorption:good
Skin Suitability:good

2nd time buy with dis seller.. recommended..tp essence+moisturizer+cleanser baru nak try..harap sesuai",5,,,HoneyGlo Essence
122133069271003,3034933556,10081913311,1668669825,1,33672209,423318317,"Skin Suitability:Not try yet.

Thankyou fr the great service and fast delivery. This is my first time to try kayman. Hopefully it’s work on my skin. Will update later if suit with my skin. Tqsm again🫶🏻🤍",5,,,Skintella Moisturzer
93414366546222,3034933556,7007052548,1640232985,1,1376668,423318317,"Item received in a good condition 
Bubble wrapped 
Great service 
Tq for the free gift
🤩🤩🤩🤩🤩",5,,,Hyalumelon Toner
124974424119792,3034933556,10361416641,1671524046,1,240246188,423318317,"Skin Suitability:My face oily skinn
Absorption:So good🫰🏻

Cepatnya smpaii😬 Siap free sheet mask lagii 💟",5,My face oily skinn,So good🫰🏻,Coalface Soap
103781155284998,3034933556,8097151361,1650181388,1,17074655,423318317,"Skin Suitability:10/10, mine is a combination skin
Absorption:fast

Ni botol kedua. 1st botol 7 bln ye nak habis. Mmg berbaloi. Btw seller ni pantas bethol ya servis nya. InsyaAllah repeat sini lg",5,"10/10, mine is a combination skin",fast,Skintella Moisturzer
115917261295123,3034933556,9480604640,1662457480,1,244168813,423318317,"thank you seller , dapat 2 freegift hehe . Barang semua okay sampai pun cepat",5,,,Bundle Soap x 3
117635202215026,3034933556,9663058102,1664190915,1,41716126,423318317,"Skin Suitability:suitable for my skin
Absorption:great

Da pakai, kulit rasa lembut, will repeat order",5,suitable for my skin,great,Skintella Moisturzer
115296575232395,3034933556,9435704553,1662006905,1,384837070,423318317,best sejuk je rasa soothing effect lepas pakai penghantaran pon laju tq suka sangat,5,,,Hyalumelon Toner
99986688599432,3034933556,7863881893,1648235612,1,211705452,423318317,"Skin Suitability:Fine
Absorption:Good

Good product. Brightening and Hydrating facial serum.",5,Fine,Good,Skintella Moisturzer
136893174256394,3034933556,11585256260,1685065479,1,451663487,423318317,"Received in a good condition 
Satisfied 
Really good product 
Thankyou",5,,,HoneyGlo Exfoliant
142434203278302,3034933556,12020570172,1689589158,1,56296255,423318317,"Skin Suitability:suit my skin
Absorption:very good

I've been using these two products for 3 years now. Super in love and always repeat buying it. And thank you for the free gift. Love it",5,suit my skin,very good,Coalface Soap
131517097202818,3034933556,11191509270,1680793897,1,211705452,423318317,"Skin Suitability:Normal to oily
Absorption:Good

Good facial product for daily use. Value for money and will repeate order again.",5,Normal to oily,Good,Skintella Moisturzer
105967243502249,3034933556,8434542729,1653106160,1,91641904,423318317,"Skin Suitability:best product ever

Fast delivery but lambat post from seller sahaja btw kayman memang the best",5,,,Coalface Soap
162088564242878,3034933556,14308937178,1708907034,1,106351934,423318317,"Absorption:good
Skin Suitability:nice

Nak try guna kayman semula sbb muka tengah breakout.",5,,,Soap + Serum
134240197291506,3034933556,11251522013,1681306501,1,34561321,423318317,"Skin Suitability:Sesuai untuk kulit sensitif dan berjerawat

Seller pos out cepat.. Tp service shopee express lembab betul",5,,,Coalface Soap
103225213514793,3034933556,8053876705,1649812341,1,46572879,423318317,"Skin Suitability:suitable for my dry and sensitive skin
Absorption:very good

I have a sensitive and dry skin

So i used this rosa glow essence 

Jerawat kering and parut jerawat makin pudar 


I really recommended you guys to buy this 👍🏻",5,suitable for my dry and sensitive skin,very good,Rosa Glow Essence
96868324024836,3034933556,7392401176,1643949946,1,91641904,423318317,"Best product ever!seller shipout lambat sikit ya but itsokay yang penting barangnya sampai dengan selamat, thankyou!",5,,,Wipe It All 1 pack
96179370052971,3034933556,7269770261,1642677156,1,174297377,423318317,"Skin Suitability:Been using this product for years, and it suits my acne-prone skin.

Item well received in a good condition. Thanks for the gift too! :)",5,,,Soap + Serum
154701109215405,3034933556,13428140222,1701691562,1,700057799,423318317,"Barang selamat sampai, harap sesuai dgn skin, penghantaran agak lewat tambah pula dgn courier perap barang 🥲",5,,,Rosa Glow Essence
140067411259196,3034933556,11736276292,1686659384,1,35248981,423318317,"Fast delivery. 1st time using this cleanser, so far feel soft je on my skin.",5,,,NEW Coalberry
117548715237235,3034933556,9648235056,1664018300,1,61144010,423318317,"Skin Suitability:sesuai
Absorption:best

Dah bertahun2 pakai. Ni je yg serasi dgn kulit. Thankyou 😘",5,sesuai,best,NEW Coalberry
124091143193918,3034933556,10264435354,1670585399,1,366440644,423318317,"Skin Suitability:acne prone
Absorption:fast absorb

My fav local skincare. Kalau jenis ada open pores and acne best pakai tatagaltier and kayman cleanser. Sebab dia akan sooth kan acne kita 🥰 plastic wrap pun tebal boleh lambung'2 lg😜🤭",5,acne prone,fast absorb,NEW Coalberry
139680967228405,3034933556,11715720307,1686462007,1,75600394,423318317,"Absorption:really good
Skin Suitability:good for medium oily skin type

I usually buy the soap cleanser but it hard to carry around every where i go so i bought the coalberry cleanser and it feel the same as the soap",5,,,Cleanser + Serum
148064437220614,3034933556,13108544107,1699232466,1,112375414,423318317,"Absorption:cepat meresap

Ni botol yang kedua. Perasan kulit makin glowing dan tak kusam. Cepat sangat meresap dan kering.",5,,,Hyalumelon Toner
97766182586729,3034933556,7512368205,1645073818,1,294118688,423318317,"Skin Suitability:great
Absorption:well-absorbed

This is my first time trying this, since my skin type is oily so i think it's suitable for me",5,great,well-absorbed,Coalface Soap
142500377282515,3034933556,11970462134,1689135421,1,257770549,423318317,"Skin Suitability:Combination skin

Saya dah guna produk kayman dari tahun 2020 dan produk zarzou 2021. Alhamdulillah sangat membantu process recover skin saya sebab haritu breakout. Anyway ni first time saya purchase dengan seller ni dan tak sangka dapat banyaaaak sangat freegift. Scarf pink tu ada label kayman 🤩 Thank you seller and team ❤️ penghantaran pun ambik masa 2-3 hari berkerja biasa la kan.",5,,,Soap + Essence
109229257307724,3034933556,8732505536,1655735527,0,68325516,423318317,"Disappointed sebab mfg date dia not within this year, it is 07/2021. Also dekat bekas cleanser tu ada kesan2 calar tak tahu defect from factory ke apa kan. Thanks for the free gift so cute!",3,,,Coalberry Cleanser
138855055299532,3034933556,11614135368,1685378521,1,95831537,423318317,"Absorption:fast absorption
Skin Suitability:amazing

I’ve been using kayman since last year, and it really works wonders with my skin",5,,,NEW Skintella Serum
155102508217613,3034933556,13416607752,1701601568,1,362690167,423318317,"Absorption:baru nak cuba pakai semula
Skin Suitability:before this, mmg sesuai dgn kulit jenis combination

Thank you sis sbb bagi free gift facial serum satu🥰 post out pun cepat. Sebelum ni prnah pakai dah, tapi tukar skincare lain sbb kayman agak pricey sikit time tu as a student. Then skrg, patah balik guna kayman. 😘😘",5,,,Oily + Acne Pro SET
159195431292993,3034933556,14036463790,1706537457,1,224663909,423318317,"Skin Suitability:all types of skin kot not sure

Tapi sangat best ya guna rasa licin je muka",5,,,HoneyGlo Exfoliant
141193616203950,3034933556,12096898691,1690423333,1,203120317,423318317,"Absorption:absorbs quick

Hydrating and lightweight. Feels good. The free hair clip is cute",5,,,BluMarine Ampoule 💧
113729959205274,3034933556,9438086416,1662024388,1,33303477,423318317,"Baru nak cuba set ni. Tak tahu laa mmg takde kertas2 info produk ke ape. Seller pun takde effort after sale service. Takpe laa dah refer ig hq. 
Sanitizer bau tak best. Beli banyak tapi free gift hambar.",4,,,Skintella Moisturzer
124510987219267,3034933556,10354526236,1671449151,1,185218375,423318317,"Skin Suitability:suit my sensitive and combo

Like how soft the honeyglo exfoliant. It doesnt cause me a breakout after using it.

First try on the gel cleanser previously been using the cleanser bar.",5,,,HoneyGlo Exfoliant
104040731267945,3034933556,8215148304,1651075253,1,467798061,423318317,"Skin Suitability:dah repeat banyak kali

alhamdulillah selamat sampai je walaupun lambat sampai sikit, sebab courier jammed kan nak raya",5,,,Rosa Glow Essence
86230221264657,3034933556,6228118447,1633795586,1,540885189,423318317,"This is insane! Order semalam pukul 5pm. 2jam kemudian seller terus shipout. Harini dah sampai, Less than 24hrs. 

For the product itself, mmg suka sgt serum ni.  helps to diminish redness, calm irritation, and improve overall skin health ✅",5,,,
127413526252830,3034933556,10635002540,1674726552,1,12806623,423318317,"Skin Suitability:tak ssuai dgn kulit mnja saya

Produk okay je yg tak okay kulit sy je. Nasib beli trial huhuhu tp sunscreen mmg best. Cuma beg free mcm xbkualiti. Mlekat di packaging dan tcabut kulit nya. Sbb free kne redha jelah",4,,,QUICK & EASY KIT
92011894379359,3034933556,6823806727,1638855663,1,15195537,423318317,"The mitt is so cute! Thank you so much. And thank you for the gift love .
All product is in good condition.",5,,,HoneyGlo + Free Mitt
154267232213432,3034933556,13353616247,1701090902,0,78015142,423318317,okay je semua. cuma seller kurang respond. barang a bit delay. tak postage macam yang dikatakan di description. overall okay sahaja.,3,,,Toner + Moisturizer
123028747149506,3034933556,10239763771,1670323104,1,832223459,423318317,"Skin Suitability:Dry skin, this suits my skin ever since day one i tried
Absorption:fast absorption

Thanks for the mask free gift. 
Late delivery from deliverer not seller fault.
anyway five stars ⭐️⭐️⭐️⭐️⭐️",5,"Dry skin, this suits my skin ever since day one i tried",fast absorption,Serum + Moisturizer
121728730242093,3034933556,10046440048,1668362957,1,19004272,423318317,"Skin Suitability:Sangat sesuai untuk kulit berminyak dan berjerawat
Absorption:Penyerapan yg cepat dan tak melekit langsung

Sesiapa kulit berminyak dan berjerawat yg bnyak pelebap ini adalah penyelamat ada, kalau tak pernah cuba, try grab satu serius dapat membantu masalah kulit berminyak dan berjerawat dan thank you seller bagi free gift mask baru dari Kayman ni 😊",5,Sangat sesuai untuk kulit berminyak dan berjerawat,Penyerapan yg cepat dan tak melekit langsung,Skintella Moisturzer
120922802135848,3034933556,9980826680,1667639426,1,119364934,423318317,"Skin Suitability:okay...
Absorption:okay...

hi! barang dah sampai! harap product ni sesuai la dengan kulit saya, lepas seminggu saya edit balik ye😍😍😍",5,okay...,okay...,Serum + Moisturizer
